order_id,product_name,category,order_date,revenue,region
975,Bread,Grains,2023-08-20,472.9645228538756,Central
976,Bread,Bakery,2023-07-10,423.55743850523623,Central
977,Bread,Dairy,2023-05-19,39.20400150944319,West
978,Rice,Meat,2023-01-12,80.87149671711174,South
979,Chicken,Dairy,2023-02-15,474.51627846641475,West
980,Fruits,Dairy,2023-05-26,431.2159559679058,West
981,Fruits,Meat,2023-12-17,172.99880112768776,West
982,Rice,Bakery,2023-11-03,323.07254170340576,South
983,Chicken,Dairy,2023-09-11,155.18664886413427,West
984,Bread,Produce,2023-12-23,131.28963250261074,Central
985,Vegetables,Meat,2023-01-25,426.7197886567144,East
986,Chicken,Dairy,2023-07-30,383.12647589009435,Central
987,Vegetables,Meat,2023-01-05,204.02091315774896,Central
988,Vegetables,Produce,2023-04-21,9.761208243335735,West
989,Chicken,Dairy,2023-05-28,384.8867252992423,South
990,Fruits,Grains,2023-11-12,482.0982118844127,West
991,Vegetables,Meat,2023-08-11,124.94285371763978,Central
992,Bread,Bakery,2023-02-18,318.4690188401582,East
993,Bread,Dairy,2023-02-18,420.3983805777826,Central
994,Milk,Grains,2023-04-22,324.5795410277049,South
995,Milk,Grains,2023-02-23,420.0519777490172,South
996,Eggs,Bakery,2023-09-22,480.7590315701512,North
997,Bread,Bakery,2023-02-07,292.45914801115424,North
998,Bread,Grains,2023-07-25,150.4857699586324,West
999,Rice,Produce,2023-02-15,385.6821842793495,West
1000,Chicken,Grains,2023-10-09,292.51241814805996,North
1001,Vegetables,Dairy,2023-12-01,157.21299327312892,Central
1002,Vegetables,Meat,2023-03-30,284.90263676217853,West
1003,Chicken,Meat,2023-05-14,71.09677954057179,East
1004,Rice,Grains,2023-06-09,13.6574508116174,Central
1005,Vegetables,Produce,2023-02-06,43.414466261761525,East
1006,Eggs,Bakery,2023-12-05,5.134057842911874,Central
1007,Chicken,Meat,2023-10-05,317.37425549246376,North
1008,Eggs,Meat,2023-08-10,72.22019914283591,South
1009,Rice,Grains,2023-12-13,21.919777828381314,South
1010,Eggs,Grains,2023-07-07,454.3315826247047,South
1011,Fruits,Meat,2023-05-29,209.05182642051534,South
1012,Vegetables,Grains,2023-10-31,257.9635279427173,South
1013,Milk,Produce,2023-10-01,247.1047267740077,West
1014,Bread,Dairy,2023-02-17,366.9905477112534,South
1015,Chicken,Produce,2023-02-19,23.49287095034049,Central
1016,Fruits,Produce,2023-01-18,483.98539963340755,South
1017,Milk,Bakery,2023-07-26,93.71934242868666,East
1018,Vegetables,Grains,2023-03-17,392.90903167995043,East
1019,Milk,Grains,2023-10-22,169.67189758650696,North
1020,Eggs,Bakery,2023-03-15,269.4266948159554,West
1021,Milk,Grains,2023-04-20,159.14749322641276,North
1022,Bread,Meat,2023-06-23,337.3665190579176,West
1023,Rice,Dairy,2023-11-08,120.38954428171576,West
1024,Rice,Meat,2023-05-08,288.4904392109502,North
1025,Chicken,Meat,2023-06-30,248.63926924828434,South
1026,Fruits,Dairy,2023-07-05,270.5040876189067,West
1027,Vegetables,Meat,2023-10-06,366.75664035352963,North
1028,Bread,Bakery,2023-08-31,151.80365228537883,West
1029,Vegetables,Meat,2023-08-09,47.01726595289969,West
1030,Fruits,Bakery,2023-02-21,432.5830427279681,South
1031,Fruits,Meat,2023-02-17,301.159424944061,East
1032,Fruits,Meat,2023-07-21,27.01827178700461,South
1033,Vegetables,Meat,2023-02-20,200.97591275612285,South
1034,Rice,Grains,2023-05-22,293.33018077721135,North
1035,Chicken,Dairy,2023-05-29,457.0188928038749,North
1036,Chicken,Dairy,2023-06-28,177.95461590137347,South
1037,Rice,Dairy,2023-09-22,350.63926584653916,Central
1038,Vegetables,Produce,2023-12-13,423.3152794195908,South
1039,Fruits,Produce,2023-01-09,477.74356792862477,East
1040,Chicken,Meat,2023-04-26,95.04065487278442,South
1041,Fruits,Grains,2023-05-18,444.1118900571076,West
1042,Bread,Produce,2023-09-07,444.3004342799141,North
1043,Bread,Meat,2023-02-27,58.466080182431114,West
1044,Milk,Grains,2023-03-29,263.77723290781057,South
1045,Bread,Meat,2023-04-13,154.02641284617238,South
1046,Eggs,Dairy,2023-10-29,432.6193806553961,West
1047,Fruits,Meat,2023-07-13,8.909343210775619,West
1048,Bread,Grains,2023-02-28,441.43818971270633,North
1049,Vegetables,Bakery,2023-12-04,203.18962507494015,North
1050,Bread,Produce,2023-10-15,440.91233689558777,North
1051,Milk,Meat,2023-01-02,278.3187556593736,East
1052,Milk,Grains,2023-07-02,39.74632572076485,South
1053,Milk,Dairy,2023-06-04,230.30492671747672,North
1054,Rice,Bakery,2023-01-27,388.3175298211755,East
1055,Eggs,Meat,2023-06-29,266.7671490721588,West
1056,Chicken,Dairy,2023-03-01,270.25387811972973,South
1057,Milk,Produce,2023-01-08,269.9912179451566,East
1058,Fruits,Produce,2023-08-15,133.69616484648182,Central
1059,Vegetables,Dairy,2023-11-02,456.8383077806712,South
1060,Milk,Bakery,2023-12-29,69.51165182450633,South
1061,Bread,Bakery,2023-11-26,149.02581533444214,North
1062,Milk,Produce,2023-08-29,314.9697151049623,Central
1063,Rice,Bakery,2023-03-24,217.6800390068087,Central
1064,Vegetables,Produce,2023-06-09,80.85412970111621,East
1065,Fruits,Dairy,2023-12-08,280.81556948685807,South
1066,Fruits,Grains,2023-11-13,106.3860056646886,South
1067,Bread,Produce,2023-06-22,147.33969388065248,Central
1068,Chicken,Bakery,2023-07-19,276.96619381507253,East
1069,Rice,Meat,2023-03-29,256.70219816348,West
1070,Vegetables,Produce,2023-09-05,412.70343005953987,South
1071,Rice,Meat,2023-02-10,371.1406629699802,North
1072,Vegetables,Bakery,2023-07-30,162.6342964012269,Central
1073,Chicken,Dairy,2023-10-07,180.87538960531592,Central
1074,Fruits,Meat,2023-03-19,263.7750669040209,Central
1075,Vegetables,Bakery,2023-09-28,33.33294833067363,West
1076,Bread,Grains,2023-04-22,149.86450288017488,North
1077,Bread,Meat,2023-09-18,102.18806403607955,West
1078,Rice,Meat,2023-01-11,383.8479929020884,East
1079,Milk,Bakery,2023-06-06,18.098756629604047,West
1080,Rice,Bakery,2023-07-11,133.87843342083676,West
1081,Vegetables,Bakery,2023-03-23,91.97879307464771,West
1082,Milk,Bakery,2023-08-22,289.87504212680903,East
1083,Bread,Dairy,2023-04-03,153.99131732304755,West
1084,Eggs,Dairy,2023-02-26,82.3437703661342,West
1085,Milk,Dairy,2023-09-10,47.90862769503429,North
1086,Eggs,Produce,2023-04-23,160.373933085714,Central
1087,Milk,Grains,2023-01-16,249.61616659270942,South
1088,Milk,Bakery,2023-10-08,44.31509641966395,West
1089,Vegetables,Produce,2023-10-21,155.897789888938,East
1090,Bread,Bakery,2023-12-31,147.44653064842709,Central
1091,Bread,Bakery,2023-07-15,191.03362210117413,South
1092,Fruits,Grains,2023-04-08,396.3616602598963,East
1093,Milk,Dairy,2023-07-31,489.9592123187694,North
1094,Chicken,Grains,2023-10-07,186.16841944922868,Central
1095,Chicken,Meat,2023-10-16,382.6989898218672,South
1096,Fruits,Grains,2023-09-04,126.18189365767186,West
1097,Eggs,Meat,2023-06-16,248.96871773770525,North
1098,Chicken,Produce,2023-09-27,488.18665498034653,Central
1099,Bread,Grains,2023-02-13,215.2138271957625,East
1100,Eggs,Dairy,2023-10-13,47.63689172073511,North
1101,Fruits,Grains,2023-01-12,63.42428318717878,South
1102,Bread,Produce,2023-08-11,483.0906239057046,North
1103,Bread,Grains,2023-12-28,167.15376954877226,South
1104,Fruits,Meat,2023-05-15,156.68488893121165,East
1105,Milk,Grains,2023-06-29,436.72128144629863,Central
1106,Chicken,Bakery,2023-10-22,124.9171178326859,North
1107,Chicken,Bakery,2023-07-27,265.0038547799584,South
1108,Fruits,Bakery,2023-12-08,155.39824802197887,East
1109,Chicken,Meat,2023-07-05,424.9737013439465,East
1110,Milk,Grains,2023-05-02,86.91298935457212,East
1111,Fruits,Bakery,2023-04-17,391.3648589130092,East
1112,Fruits,Meat,2023-02-22,445.8039567722845,West
1113,Rice,Grains,2023-09-22,63.49035378561932,West
1114,Eggs,Produce,2023-12-21,345.00258819671046,Central
1115,Rice,Dairy,2023-05-30,186.82061624844135,West
1116,Milk,Meat,2023-08-08,11.498883423469856,South
1117,Rice,Bakery,2023-12-29,497.9805932840666,East
1118,Vegetables,Produce,2023-07-12,168.68146701465716,East
1119,Vegetables,Meat,2023-07-22,81.53535864948337,West
1120,Eggs,Dairy,2023-05-29,319.89539387549263,Central
1121,Rice,Dairy,2023-05-28,60.688972320319294,East
1122,Rice,Grains,2023-03-17,374.42124333487266,South
1123,Chicken,Bakery,2023-11-17,433.82242694879534,North
1124,Rice,Grains,2023-03-24,107.22297836424845,Central
1125,Rice,Meat,2023-07-06,214.3037663080986,West
1126,Eggs,Grains,2023-08-17,18.164194628432625,West
1127,Chicken,Bakery,2023-11-22,34.02319320532577,South
1128,Vegetables,Bakery,2023-03-12,207.50593269457426,North
1129,Eggs,Grains,2023-11-11,271.2909414480091,West
1130,Fruits,Bakery,2023-06-20,499.5867534553492,South
1131,Rice,Grains,2023-06-28,353.3256899802713,South
1132,Eggs,Grains,2023-06-12,162.93044846134993,East
1133,Eggs,Grains,2023-08-27,448.25262958395433,Central
1134,Chicken,Meat,2023-02-19,21.66421922590036,South
1135,Chicken,Grains,2023-01-31,6.938742175647041,West
1136,Rice,Meat,2023-06-11,56.63328359649066,North
1137,Vegetables,Bakery,2023-11-29,241.72038669138476,East
1138,Milk,Produce,2023-01-27,88.04025035451534,South
1139,Vegetables,Dairy,2023-06-19,136.41893384254408,South
1140,Chicken,Grains,2023-03-04,433.21489247673446,West
1141,Vegetables,Produce,2023-08-30,164.58074399495675,Central
1142,Fruits,Grains,2023-01-28,273.68974472012394,North
1143,Bread,Dairy,2023-11-27,217.45631154186478,North
1144,Milk,Dairy,2023-01-27,388.0220107759049,East
1145,Rice,Grains,2023-01-11,188.25392271817987,Central
1146,Chicken,Grains,2023-12-27,169.099799770549,West
1147,Milk,Grains,2023-08-30,316.93419188037785,Central
1148,Vegetables,Grains,2023-08-17,426.9061540534911,East
1149,Bread,Bakery,2023-11-04,94.8198204799582,East
1150,Bread,Dairy,2023-06-26,246.55657341392913,Central
1151,Chicken,Grains,2023-11-19,352.71295919086765,East
1152,Bread,Meat,2023-01-22,29.893244825006583,North
1153,Rice,Meat,2023-04-13,417.87844069379184,South
1154,Milk,Meat,2023-10-16,76.70125977376267,North
1155,Eggs,Dairy,2023-10-28,394.1701833364551,North
1156,Fruits,Grains,2023-07-04,112.9151865249094,West
1157,Chicken,Produce,2023-08-01,453.2270859602244,West
1158,Eggs,Produce,2023-01-19,367.35257335231694,South
1159,Eggs,Produce,2023-02-01,493.5924803156796,South
1160,Eggs,Dairy,2023-01-29,283.6199243728879,South
1161,Chicken,Dairy,2023-08-18,68.13720769389721,West
1162,Vegetables,Dairy,2023-09-07,195.9582623683998,East
1163,Vegetables,Meat,2023-04-05,314.7723736183534,East
1164,Fruits,Dairy,2023-05-29,152.06591711774632,West
1165,Chicken,Dairy,2023-10-14,371.3139019154664,Central
1166,Chicken,Bakery,2023-01-22,458.4843406998173,Central
1167,Fruits,Grains,2023-12-25,342.70321969983144,Central
1168,Milk,Meat,2023-10-23,297.17073285259676,South
1169,Fruits,Grains,2023-12-07,51.453248450314796,Central
1170,Rice,Bakery,2023-07-04,440.96558094658343,South
1171,Vegetables,Produce,2023-11-22,286.79112938922134,South
1172,Rice,Dairy,2023-10-06,88.74825497729572,South
1173,Fruits,Meat,2023-12-18,187.19336417823547,South
1174,Rice,Meat,2023-06-30,42.83943383466524,South
1175,Vegetables,Grains,2023-06-12,189.32334731024142,West
1176,Milk,Bakery,2023-12-16,455.3800548503136,East
1177,Fruits,Bakery,2023-02-22,256.02968866924164,Central
1178,Fruits,Meat,2023-04-25,86.47906124449234,South
1179,Eggs,Meat,2023-08-08,267.2767726130305,West
1180,Fruits,Grains,2023-10-20,188.1280920522263,West
1181,Chicken,Grains,2023-08-07,113.6009275325751,South
1182,Rice,Dairy,2023-10-09,83.71565886252962,West
1183,Chicken,Bakery,2023-06-05,274.20150242693836,West
1184,Rice,Grains,2023-09-12,218.1862272663686,East
1185,Vegetables,Dairy,2023-03-10,57.73939766623407,West
1186,Bread,Produce,2023-09-02,292.86140865034963,North
1187,Chicken,Produce,2023-07-04,407.73892670183517,Central
1188,Vegetables,Bakery,2023-04-06,354.4613082529008,South
1189,Rice,Produce,2023-02-13,59.36079716398452,Central
1190,Vegetables,Grains,2023-05-11,330.61852136527324,South
1191,Rice,Bakery,2023-05-15,35.50726105588056,North
1192,Rice,Bakery,2023-07-18,491.34758737089936,North
1193,Fruits,Grains,2023-12-31,386.33990433433183,North
1194,Milk,Grains,2023-06-30,321.1175903760795,West
1195,Chicken,Produce,2023-01-10,33.033510880246745,Central
1196,Eggs,Bakery,2023-11-20,175.2426882349891,West
1197,Rice,Grains,2023-03-23,70.35990332542653,West
1198,Eggs,Dairy,2023-11-26,438.8160285296577,North
1199,Milk,Dairy,2023-08-16,207.69156420261066,East
1200,Vegetables,Bakery,2023-05-09,339.37349417236044,South
1201,Bread,Grains,2023-08-03,156.7358080872956,North
1202,Chicken,Meat,2023-11-10,5.5630297643132405,West
1203,Eggs,Bakery,2023-09-13,38.58206606779693,North
1204,Chicken,Bakery,2023-03-26,398.97595391985925,North
1205,Fruits,Bakery,2023-02-16,115.46245656452324,East
1206,Chicken,Grains,2023-07-30,478.0474341816192,Central
1207,Eggs,Bakery,2023-11-03,65.30953967366776,South
1208,Milk,Produce,2023-07-31,127.31998093652358,East
1209,Chicken,Bakery,2023-12-24,160.94912773629426,North
1210,Chicken,Bakery,2023-11-08,291.0359656042683,East
1211,Vegetables,Bakery,2023-06-27,364.62501331568126,North
1212,Bread,Dairy,2023-07-09,253.52102525749032,East
1213,Chicken,Bakery,2023-06-28,94.49661291867152,East
1214,Rice,Grains,2023-08-11,387.0173191491711,South
1215,Fruits,Produce,2023-12-08,402.2216726189724,East
1216,Bread,Grains,2023-01-04,499.1896944914873,Central
1217,Bread,Dairy,2023-07-22,57.7027110363035,East
1218,Bread,Dairy,2023-02-26,401.2536345821706,Central
1219,Vegetables,Bakery,2023-12-28,294.01764166980587,North
1220,Eggs,Dairy,2023-12-30,18.619002640706768,North
1221,Rice,Dairy,2023-05-02,349.206022940912,South
1222,Fruits,Produce,2023-11-06,395.0773236959409,South
1223,Rice,Dairy,2023-04-12,31.508510917446465,Central
1224,Milk,Grains,2023-12-05,336.8895354424513,South
1225,Eggs,Meat,2023-11-11,430.4144607547804,Central
1226,Vegetables,Bakery,2023-07-11,99.54126325089341,North
1227,Rice,Dairy,2023-08-27,94.45836499098907,Central
1228,Chicken,Dairy,2023-10-23,146.6112248047527,East
1229,Bread,Dairy,2023-10-10,482.36139703290974,South
1230,Fruits,Produce,2023-09-15,355.280447762118,North
1231,Chicken,Bakery,2023-09-05,73.14874568439595,West
1232,Vegetables,Bakery,2023-08-19,331.04885185908745,Central
1233,Chicken,Bakery,2023-06-01,71.11325724842465,Central
1234,Eggs,Grains,2023-07-29,140.85211411832998,West
1235,Vegetables,Produce,2023-03-09,122.55142964358707,South
1236,Eggs,Meat,2023-11-05,193.18894189986193,West
1237,Bread,Produce,2023-02-26,47.617081375491644,West
1238,Eggs,Meat,2023-12-26,10.57111265367016,West
1239,Chicken,Dairy,2023-01-23,442.7373876740494,South
1240,Bread,Produce,2023-01-07,203.37804847438488,North
1241,Chicken,Dairy,2023-12-28,63.94306939441229,West
1242,Fruits,Meat,2023-04-04,18.309621655692503,West
1243,Milk,Dairy,2023-01-09,471.6496876052232,East
1244,Vegetables,Dairy,2023-09-13,23.917306070222374,South
1245,Rice,Produce,2023-10-30,302.10010771141015,Central
1246,Milk,Bakery,2023-10-10,230.23904603095303,West
1247,Fruits,Produce,2023-07-01,438.3804756470704,Central
1248,Vegetables,Produce,2023-08-12,493.7165094722401,West
1249,Chicken,Meat,2023-02-02,267.1954660206753,East
1250,Eggs,Produce,2023-02-24,259.7583425712732,East
1251,Eggs,Dairy,2023-10-07,371.870323128335,Central
1252,Eggs,Bakery,2023-01-25,287.13820094394237,East
1253,Chicken,Bakery,2023-01-12,205.4477366449973,East
1254,Milk,Dairy,2023-01-23,169.8059748901437,North
1255,Fruits,Grains,2023-10-05,202.57071675909555,South
1256,Fruits,Meat,2023-03-25,437.69436174752127,West
1257,Bread,Dairy,2023-11-30,463.1531695900505,North
1258,Eggs,Meat,2023-03-05,439.7634206457035,South
1259,Fruits,Dairy,2023-04-13,223.04002853580636,South
1260,Chicken,Meat,2023-07-09,14.76471611097729,East
1261,Milk,Grains,2023-02-03,468.92664618611946,South
1262,Rice,Meat,2023-06-29,420.86953563685506,West
1263,Vegetables,Produce,2023-03-17,369.28310863379374,North
1264,Rice,Grains,2023-10-31,166.5962990731013,East
1265,Vegetables,Bakery,2023-02-21,204.34304323588407,East
1266,Fruits,Dairy,2023-02-23,470.04088518597734,Central
1267,Fruits,Meat,2023-12-16,389.7459728243162,South
1268,Eggs,Grains,2023-05-10,474.6781736883849,South
1269,Chicken,Grains,2023-05-19,386.9736566991942,Central
1270,Eggs,Bakery,2023-06-02,338.19975922006336,West
1271,Milk,Dairy,2023-04-10,171.8154032335761,North
1272,Bread,Bakery,2023-05-14,436.39117785067185,South
1273,Fruits,Bakery,2023-01-02,375.78472894797585,West
1274,Bread,Bakery,2023-11-14,7.464138982731853,West
1275,Eggs,Grains,2023-03-01,204.88874368699422,East
1276,Milk,Dairy,2023-06-10,280.9149796377005,North
1277,Milk,Grains,2023-11-03,310.92613824830875,South
1278,Bread,Dairy,2023-06-08,411.96561299378544,East
1279,Rice,Grains,2023-03-02,181.54095606147288,Central
1280,Vegetables,Grains,2023-11-02,27.543339754628548,East
1281,Vegetables,Produce,2023-09-18,357.8923305907293,North
1282,Bread,Bakery,2023-01-22,291.75358777785414,South
1283,Chicken,Grains,2023-07-01,380.69493464367605,East
1284,Milk,Meat,2023-06-11,53.784858666757074,East
1285,Fruits,Produce,2023-04-27,332.655723874068,Central
1286,Rice,Dairy,2023-11-03,355.9462747755882,Central
1287,Rice,Meat,2023-03-22,404.4800029782045,West
1288,Rice,Grains,2023-04-28,490.47134989772184,Central
1289,Fruits,Produce,2023-06-03,90.70335785801211,West
1290,Eggs,Grains,2023-01-15,353.5851622010591,West
1291,Eggs,Bakery,2023-12-28,187.93486054908442,South
1292,Chicken,Grains,2023-05-27,79.14753625590156,South
1293,Rice,Meat,2023-12-24,428.23800672314553,South
1294,Eggs,Produce,2023-05-21,73.83410645953143,South
1295,Bread,Meat,2023-05-10,89.93764010605916,East
1296,Bread,Grains,2023-09-18,448.92148045628517,South
1297,Bread,Produce,2023-04-30,49.159451068177724,West
1298,Eggs,Meat,2023-07-01,199.52736679925346,North
1299,Milk,Meat,2023-07-25,216.25077714492076,East
1300,Milk,Dairy,2023-11-14,63.76229326339081,North
1301,Eggs,Meat,2023-08-28,211.21913750603582,North
1302,Chicken,Dairy,2023-07-03,291.250822255747,West
1303,Chicken,Bakery,2023-12-02,19.107749325110102,North
1304,Rice,Meat,2023-05-11,400.1738179378234,South
1305,Vegetables,Meat,2023-10-02,392.6857851671742,East
1306,Eggs,Meat,2023-07-29,446.29790076996045,Central
1307,Vegetables,Bakery,2023-05-24,405.90706962001417,West
1308,Rice,Dairy,2023-02-16,307.47977540602255,West
1309,Rice,Grains,2023-03-14,406.13448749346605,East
1310,Vegetables,Dairy,2023-10-18,346.4796766628826,North
1311,Fruits,Meat,2023-09-20,432.93220066674894,Central
1312,Fruits,Dairy,2023-09-04,285.58518509621365,Central
1313,Eggs,Produce,2023-01-02,429.7618677685614,North
1314,Rice,Bakery,2023-03-11,354.82660885231695,South
1315,Fruits,Bakery,2023-05-19,332.566435235453,East
1316,Chicken,Bakery,2023-07-22,233.30521376882828,West
1317,Vegetables,Bakery,2023-04-04,8.530220539683036,Central
1318,Chicken,Grains,2023-10-26,316.43806584450647,West
1319,Bread,Meat,2023-06-21,177.99162167455142,West
1320,Chicken,Dairy,2023-05-23,471.15939991376536,West
1321,Chicken,Dairy,2023-04-05,238.4461058559422,Central
1322,Vegetables,Meat,2023-09-09,93.61663910353411,East
1323,Milk,Meat,2023-05-11,282.102339583585,West
1324,Chicken,Grains,2023-02-28,186.33414324109833,North
1325,Chicken,Grains,2023-06-09,128.10840524776933,Central
1326,Milk,Bakery,2023-10-23,237.84124831862042,North
1327,Fruits,Produce,2023-07-25,21.791475017229157,West
1328,Milk,Grains,2023-04-08,204.6365685197625,West
1329,Chicken,Dairy,2023-07-10,297.9844120454165,Central
1330,Vegetables,Dairy,2023-02-28,424.07698399182283,North
1331,Rice,Dairy,2023-08-08,287.49323648454043,North
1332,Bread,Grains,2023-02-27,94.03208153029658,North
1333,Bread,Grains,2023-02-05,108.28437314309838,West
1334,Chicken,Dairy,2023-09-08,148.90358907648064,South
1335,Vegetables,Produce,2023-05-05,393.9964703047889,West
1336,Chicken,Bakery,2023-06-06,316.75136462744854,South
1337,Vegetables,Produce,2023-05-24,57.19237526206619,North
1338,Vegetables,Produce,2023-08-31,405.1186057523227,North
1339,Fruits,Bakery,2023-09-04,321.9203397633384,East
1340,Rice,Meat,2023-05-13,63.98474507154892,West
1341,Fruits,Meat,2023-01-25,426.02090865346946,South
1342,Chicken,Bakery,2023-12-10,117.68324569239695,South
1343,Milk,Meat,2023-10-12,173.65156896503638,Central
1344,Vegetables,Bakery,2023-06-27,252.91489279156878,Central
1345,Fruits,Dairy,2023-01-29,464.5210888147702,East
1346,Milk,Produce,2023-02-02,272.6158483054505,East
1347,Eggs,Bakery,2023-11-07,188.28992902257505,South
1348,Bread,Bakery,2023-11-16,409.69808855990664,East
1349,Chicken,Produce,2023-03-11,204.95650892953546,South
1350,Bread,Dairy,2023-04-27,109.66774533755037,West
1351,Milk,Meat,2023-06-09,91.764516960679,Central
1352,Chicken,Grains,2023-11-02,424.8508528140051,East
1353,Eggs,Bakery,2023-10-14,143.06434711107562,East
1354,Chicken,Dairy,2023-11-13,357.4500609069864,West
1355,Rice,Grains,2023-08-14,416.97107815555404,West
1356,Bread,Produce,2023-08-30,189.0084343556272,North
1357,Rice,Bakery,2023-11-08,255.67403830424735,Central
1358,Vegetables,Bakery,2023-07-25,275.0803881954387,South
1359,Vegetables,Dairy,2023-06-06,236.29993591302204,South
1360,Fruits,Dairy,2023-12-23,188.8768237148636,West
1361,Eggs,Bakery,2023-01-09,286.79525753914106,South
1362,Rice,Grains,2023-01-26,242.36449586133352,East
1363,Eggs,Meat,2023-08-06,148.65425754158636,East
1364,Chicken,Dairy,2023-01-14,270.94859179429244,East
1365,Vegetables,Produce,2023-02-13,381.3698528037754,South
1366,Fruits,Meat,2023-11-28,71.46114858863888,West
1367,Chicken,Grains,2023-05-18,437.1435237234419,South
1368,Milk,Bakery,2023-06-16,31.449816928167703,South
1369,Bread,Meat,2023-12-14,170.7765331630828,East
1370,Milk,Bakery,2023-08-30,104.17652390336426,Central
1371,Eggs,Produce,2023-03-23,34.90611067551971,West
1372,Chicken,Dairy,2023-08-15,355.91030231883445,North
1373,Chicken,Produce,2023-04-26,395.41820593380567,South
1374,Eggs,Grains,2023-10-29,388.1075545416502,South
1375,Eggs,Bakery,2023-08-08,38.97330180737528,North
1376,Vegetables,Meat,2023-10-27,239.7809339269002,South
1377,Bread,Bakery,2023-02-25,427.7635275781733,Central
1378,Vegetables,Dairy,2023-04-07,334.0057530878057,South
1379,Bread,Meat,2023-07-11,336.33349314337323,South
1380,Rice,Bakery,2023-09-09,409.20644646292857,West
1381,Chicken,Bakery,2023-09-24,330.24507510895046,North
1382,Fruits,Dairy,2023-08-19,477.31194272373284,East
1383,Chicken,Dairy,2023-11-18,376.89306057756295,East
1384,Bread,Meat,2023-04-28,99.53671159518505,South
1385,Fruits,Meat,2023-04-04,79.133421285578,East
1386,Fruits,Meat,2023-01-24,14.279325663908317,West
1387,Eggs,Meat,2023-02-14,148.43210421985745,Central
1388,Milk,Dairy,2023-12-03,484.21607124658806,North
1389,Rice,Meat,2023-12-14,416.23395600510065,East
1390,Rice,Bakery,2023-08-12,332.45401775425796,South
1391,Vegetables,Dairy,2023-12-10,96.07365495987068,Central
1392,Milk,Bakery,2023-07-19,93.73835471328016,South
1393,Fruits,Produce,2023-04-04,310.6957398213608,North
1394,Milk,Produce,2023-02-11,428.01233523767496,Central
1395,Rice,Meat,2023-07-15,203.5863532576257,Central
1396,Milk,Dairy,2023-08-31,315.3125032147953,West
1397,Rice,Produce,2023-04-17,261.316493812612,South
1398,Eggs,Grains,2023-06-01,179.37777844252926,North
1399,Eggs,Dairy,2023-11-15,82.40896788406893,East
1400,Rice,Grains,2023-05-17,345.05123930556374,North
1401,Vegetables,Produce,2023-02-12,59.773425710277145,West
1402,Milk,Produce,2023-07-16,399.1859089082822,South
1403,Bread,Bakery,2023-02-25,14.41766191194015,South
1404,Eggs,Produce,2023-02-18,36.160989942158864,West
1405,Eggs,Bakery,2023-10-21,242.72788225483848,Central
1406,Eggs,Dairy,2023-01-14,124.60631142073304,West
1407,Bread,Produce,2023-02-12,225.0394417467673,North
1408,Bread,Dairy,2023-12-13,344.81791440022914,South
1409,Bread,Produce,2023-08-17,308.1333252239585,Central
1410,Eggs,Dairy,2023-02-02,92.4090000774151,West
1411,Rice,Meat,2023-11-10,21.073436050334795,Central
1412,Chicken,Produce,2023-06-06,476.47041975261266,East
1413,Milk,Grains,2023-07-31,77.73425591320996,East
1414,Fruits,Dairy,2023-08-19,461.5751115976022,Central
1415,Chicken,Meat,2023-09-24,75.49649963655763,Central
1416,Eggs,Dairy,2023-04-20,244.22354865364144,East
1417,Eggs,Produce,2023-06-24,113.18807525382097,North
1418,Bread,Bakery,2023-08-13,73.90610888610004,East
1419,Bread,Grains,2023-07-12,334.60701589402555,West
1420,Rice,Produce,2023-07-12,174.86837678315797,North
1421,Eggs,Produce,2023-06-11,89.4370243613699,Central
1422,Milk,Dairy,2023-12-09,402.9310076330021,East
1423,Chicken,Meat,2023-01-04,199.08098652605563,North
1424,Vegetables,Meat,2023-04-12,314.43963969052345,East
1425,Milk,Dairy,2023-11-25,229.95926690070053,West
1426,Eggs,Bakery,2023-05-08,252.34572854130585,West
1427,Vegetables,Produce,2023-04-08,172.27031004480108,South
1428,Fruits,Meat,2023-10-10,340.51571492775093,West
1429,Chicken,Dairy,2023-05-12,79.46221598392549,North
1430,Eggs,Grains,2023-12-23,40.76380989550002,South
1431,Milk,Bakery,2023-09-09,429.70319249558884,West
1432,Fruits,Bakery,2023-11-09,167.80662640791766,West
1433,Bread,Meat,2023-10-10,151.21089891413314,East
1434,Milk,Dairy,2023-05-27,269.30992827827436,North
1435,Eggs,Dairy,2023-07-22,401.64432528783055,West
1436,Eggs,Produce,2023-08-02,146.91854406707475,East
1437,Eggs,Bakery,2023-10-18,312.2957849617057,West
1438,Eggs,Produce,2023-09-14,333.8846383215827,Central
1439,Fruits,Produce,2023-06-15,152.36889717023075,West
1440,Fruits,Meat,2023-01-21,314.94048912727015,Central
1441,Eggs,Meat,2023-10-25,169.26959413699205,Central
1442,Bread,Meat,2023-09-08,411.7687137478802,North
1443,Rice,Produce,2023-10-12,407.0394837439371,North
1444,Milk,Bakery,2023-12-12,168.2806583784684,West
1445,Fruits,Bakery,2023-07-29,426.79041745670673,West
1446,Eggs,Bakery,2023-11-01,380.6983060972649,East
1447,Eggs,Meat,2023-11-16,317.4070703965919,South
1448,Eggs,Produce,2023-07-20,328.3130772409961,East
1449,Bread,Grains,2023-12-24,168.990644586533,North
1450,Eggs,Produce,2023-10-12,76.15090956869675,South
1451,Rice,Produce,2023-04-12,442.53344864388885,North
